INPUT_ROWS_LEFT,OUTPUT_ROWS,RUNTIME_NS,SCAN_TYPE,TABLE_NAME,COLUMN_NAME
1000,513,413865,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,513,1074797,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,28945,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27048,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
25,0,477746,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
51,0,487790,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
77,0,504964,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
103,0,506122,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
120,0,504902,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
142,0,525730,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
167,0,525934,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
193,0,544496,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
216,0,540269,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,235,342521,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,235,963093,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,75238,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27471,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27003,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27442,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27046,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,26857,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,26949,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27453,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,26959,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27174,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27526,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,0,273521,COLUMN_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
1000,0,821955,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,27716,REFERENCE_SCAN,_cmc_1000_1000,int_LZ4_Uniform_0_1000
0,0,26903,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
121,120,188446,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
206,205,232287,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
332,331,308119,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
422,421,356036,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
523,522,427442,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
631,630,482893,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
713,712,518842,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
799,798,557164,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
893,892,605465,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,999,382965,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,999,662674,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,27124,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,28077,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
92,0,92028,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
162,0,113497,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
245,0,143586,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
332,61,244816,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
399,128,280807,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
471,200,336316,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
558,287,384750,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
631,360,420530,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
694,423,451741,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,729,373765,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,729,633224,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26832,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26477,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
64,0,135516,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
121,0,104421,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
162,0,114729,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
206,0,130341,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
271,0,147913,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
332,0,177493,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
369,0,179469,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
422,0,208356,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
471,0,220235,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,472,332629,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,472,569400,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26942,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26684,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
34,0,73109,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
64,0,83649,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
92,0,106379,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
121,0,102950,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
143,0,108277,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
162,0,118514,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
180,0,122503,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
206,0,130381,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
245,0,140264,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,244,294676,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,244,521819,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,27226,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,27384,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,27069,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26775,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26530,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26693,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26874,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26696,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26350,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,30606,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,26798,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,0,210792,COLUMN_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
1000,0,384383,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,27031,REFERENCE_SCAN,_cmc_1000_1000,long_Unencoded_Uniform_0_1000
0,0,25406,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
99,98,178409,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
217,216,231199,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
303,302,278669,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
403,402,320262,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
520,519,397528,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
635,634,441149,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
723,722,480168,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
814,813,516483,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
914,913,560704,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,999,393563,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,999,593201,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,29186,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24622,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
83,0,88586,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
154,0,105277,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
233,0,125615,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
303,42,220051,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
370,109,250216,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
450,189,291988,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
549,288,354155,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
635,374,385597,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
700,439,409976,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,739,384948,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,739,567571,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,28814,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,25103,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
49,0,83837,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
99,0,93584,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
154,0,107019,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
217,0,149119,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
260,0,133555,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
303,0,142491,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
343,0,152470,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
403,0,167312,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
450,0,183129,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,480,341227,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,480,508001,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,28844,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24752,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
24,0,74182,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
49,0,80916,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
83,0,88496,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
99,0,93067,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
123,0,98577,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
154,0,105757,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
188,0,114013,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
217,0,120793,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
233,0,125343,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,232,303957,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,232,455563,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,29397,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,25183,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24712,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24792,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,25179,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24641,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,25307,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24833,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,25072,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24352,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,24759,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,0,48900,COLUMN_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
1000,0,82662,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,29027,REFERENCE_SCAN,_cmc_1000_1000,long_Dictionary_Uniform_0_1000
0,0,27396,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
105,104,202092,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
206,205,260370,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
304,303,326147,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
408,407,386085,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
501,500,424346,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
605,604,512318,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
706,705,561522,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
803,802,605365,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
906,905,656086,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,999,391586,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,999,703334,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,28961,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27763,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
84,0,109227,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
153,0,133943,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
228,0,160541,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
304,46,264225,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
378,120,308478,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
467,209,363693,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
527,269,409170,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
605,347,452477,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
682,424,487270,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,742,384699,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,742,673779,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,28937,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27155,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
49,0,97421,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
105,0,117073,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
153,0,133890,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
206,0,153020,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
257,0,175110,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
304,0,189948,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
353,0,206675,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
408,0,225268,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
467,0,246103,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,497,341253,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,497,616749,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,28547,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27629,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
19,0,86419,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
49,0,97572,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
84,0,109942,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
105,0,118176,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
129,0,125769,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
153,0,134197,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
178,0,144324,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
206,0,154080,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
228,0,161043,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,243,306561,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,243,563740,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,28045,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27442,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27209,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27574,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27215,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27151,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27362,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27184,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27016,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27135,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27501,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,0,233593,COLUMN_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
1000,0,470786,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,29638,REFERENCE_SCAN,_cmc_1000_1000,long_RunLength_Uniform_0_1000
0,0,27356,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
87,86,587450,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
188,187,640576,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
295,294,751940,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
387,386,800062,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
486,485,813799,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
589,588,921309,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
694,693,973689,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
790,789,998544,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
895,894,1058083,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,999,445672,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,999,1107318,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,28805,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27505,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
66,0,499372,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
139,0,524380,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
220,0,630481,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
295,52,659996,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
366,123,696208,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
434,191,740071,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
507,264,806194,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
589,346,838156,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
673,430,882010,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,757,438987,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,757,1097544,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,29190,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27314,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
45,0,490337,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
87,0,509390,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
139,0,539209,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
188,0,546095,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
242,0,563928,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
295,0,581665,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
342,0,594896,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
387,0,647058,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
434,0,630236,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,514,423583,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,514,1053526,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,29046,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27460,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
24,0,498598,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
45,0,489593,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
66,0,497227,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
87,0,511115,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
116,0,584621,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
139,0,529453,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
164,0,545126,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
188,0,547336,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
220,0,557532,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,257,373082,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,257,985351,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,28630,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27663,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,26876,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,28267,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27754,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,30443,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27923,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,29111,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,28146,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27945,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27602,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,0,284426,COLUMN_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
1000,0,830510,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,28503,REFERENCE_SCAN,_cmc_1000_1000,long_LZ4_Uniform_0_1000
0,0,27333,REFERENCE_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
104,101,179179,REFERENCE_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
204,201,229465,REFERENCE_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
294,291,291678,REFERENCE_SCAN,_cmc_1000_1000,float_Unencoded_Uniform_0_1000
